"id","about","label"
"1502630","In Neon Parkour, where you control a blue cube, make challenging tracks, overcome obstacles, solve small puzzles, don't touch the red cubes and reach to the other blue cube!
","sports_and_racing"
"1607640","Choose a car and go to the track!
There are 5 maps to choose from, as well as 3 cars (in the future, it is planned to add more cars, as well as maps). Feel the power under the wheels, have fun, compete with friends and other players around the world! Be the first on the world leaderboard!
","sports_and_racing"
"1659170","Snowboarding is an open-world arcade sports game with scores. Snowboard on the slopes or on special ramps, perform tricks and earn points.
There are two cards to choose from. The first set of ramps on which you can perform special tricks, and the second is a large slope on which you can slide at high speed.
","sports_and_racing"
"1341650","HardDriver 2 is a Hardcore platformer-runner where the player controls a car and dodging obstacles, collecting coins that can be spent on improvements such as a high jump, a gun or a jet engine!
Game features:
- Increasing Complexity
- Beautiful Visual style
- Dynamic Music
- Improvement Store
","sports_and_racing"
"1639120","Anime Sunset Ride is a puzzle game in which you have to find pairs of objects in the company of adorable girls.
Adorable girls;
Can be played with one hand;
Relaxing gameplay;
Pleasant music.
","sports_and_racing"
"1651390","The Game Contains:
- 14 normal levels (1 to 14).
- 14 hard levels (1 to 14).
- 14 very hard levels (1 to 14).
- 14 extreme levels (1 to 14).
- Purchase level mode in normal and hard (1 to 14).
- Progress level mode in very hard and extreme (1 to 14).
- Dark Levels.
- Time Levels.
The game reuses the levels with less time, life(5, 3 and 1) and more obstacles.
The game has 56 levels in all.
","sports_and_racing"
"1001690","Mars Flight VR is a helicopter simulator that lets you explore Jezero Crater, the landing site of Perseverance rover on mars. Take control of ""Ingenuity"", the JPL Mars Helicopter Scout, a real helicopter designed to fly in the thin martian atmosphere.
The game includes races and photography missions with Steam leaderboards.
This is a seated VR experience which requires a gamepad to play.
","sports_and_racing"
"1639130","Travel to another world and continue to be a ""Arbeit Man""
-A simple maze game
-Protect the heroine or the game will end immediately if she dies
-Can fight the enemy
-Can solve puzzles to open doors or close traps
","sports_and_racing"
"1606730","Coin Dash is a time based coin collecting game that makes addictive. 
Be sure to avoid the dangerous cactus or your game is over!
Note: You need use your arrow keys on your keyboard to move!
","sports_and_racing"
"1604730","Probability Race is a futuristic racing game. You must use logic, math, probability and luck to win the championship. Play a great variety of minigames  and compete in turn based races every day. Unlock abilities and race your way to victory in this platform/stragegy/turnbased game.
","sports_and_racing"
"1619900","Overview: This game is a school project done by my friend Zak Kasper and I. The game is as it says, Table Tennis (or Ping Pong). The game is VR only. The game is only 3 levels currently and is overall still a work in progress.
","sports_and_racing"
"1612360","As the new Pvt on base, you will be tested among four various time trials. Show your commanding officers you are fit for the role of combat by your speed and competence in hitting your targets. Once you have proven to them that you are capable beyond measure then Pvt you will become a Pistol Master.
","sports_and_racing"
"1579260","Disc Golf Valley is a VR Disc Golf Game aiming to capture the thrill and excitement of playing real Disc Golf. 
Features
 14 spectacular courses.
 Thousands of unique discs to collect and throw.
 Challenge mode where you get to challenge each course and unlock new discs.
 Tournament mode.
 Three different practice modes.
 Pro shop where you can buy new discs.
 
","sports_and_racing"
"1623410","In this action-packed first person runner, you have to run as a ninja through a narrow corridor full of dangerous traps. Dodge moving left and right, jump. Collect a big score and try not to lose, otherwise the score will start over. The game tests your reaction well.
","sports_and_racing"
"1616550","Eyewitness Hopper is a runner-style arcade game. Where you have to jump up and down avoiding many enemies and obstacles in your path and gain points setting new records.
Many enemies have different types of movements, be careful and don't bump into them!
Along the way, you can collect stars that you can spend on skins for your character.
","sports_and_racing"
"1605120","""Kate Kite"" is a horizontal parkour game. Unlike the cool parkour games in the past, ""Kate Kite"" pays more attention to the healing and loneliness brought by the picture and music, the sound of wind and the sound of rain. The sounds of snow are all wonderful music, which will bring you a different spiritual journey.
","sports_and_racing"
"1611890","Retrowave Drive is a retro-futuristic arcade racing game in retrowave style. Dodge traffic and collect pickups to complete the level.
• 30 hand-made levels!
• Addictive gameplay!
• Beautiful pixel-art! 
• Unique retro-futuristic atmosphere! 
• Synthwave music!
","sports_and_racing"
"1544430","This is a golf game. You play as a kid using his grandmother as the golf ball. 
 The 30 levels consist of multiple obstacles, knives, hammers, axes and more.  Your goal is to finish the levels and keep your grandmother alive.
","sports_and_racing"
"800830","Explore a stop-motion world, crafted with clay, cardboard, and tape. 
Battle the parasitic melon beings 
Floogen
, and end their reign of terror.
FEATURES
Perilous Platforming
Challenging Combat
Densely Detailed Worlds
Upgrades, Collectables, Fishing and Unlockable Playable Characters
Unique hand-crafted Art Style
 
","sports_and_racing"
"1559740","Game operations: The mouse can take walk and talk, and the keyboard W A S D or ↑ ↓ ← → control direction, space and enter control OK key,too. Press ""OK"" for a second will be fast forward the plot.
SORRY， Only win7 can play this game.Thanks for AngelineFletcher’s correction.
 
","sports_and_racing"
"1596850","Bean is a 
completely satire
 single player first person parkour game. To move onto a new level, collect the gold orb and it will teleport you to the next level. Use WASD keys to walk. You can grapple using your burger onto the orange blocks using left click. You can go back to any level after you completed all levels. You are the red bean trying to get to the other 5 beans.
","sports_and_racing"
"1599270","Crazy Race is a fast-paced arcade racing game with low poly graphics and great physics. Enjoy the dizzying ride! In the classic race, you will find 12 tracks with sharp bends and straight sections for a comfortable ride.
Enjoy the classic game as well as new modes: ""City Driving"" and ""Physics Drive"".
","sports_and_racing"
"1445650","Tile-Based Levels!
Puzzle Levels!
Vylan is a 100 level tile-based platformer about beating each level under a certain amount of time.
The Game
100 Levels.
Many Mechanics.
Not Super Hard.
Tile-based Movement.
Platforming Gameplay.
Accessibility Options
Disabling the timer, allowing you to beat any level in any amount of time.
Increasing the amount of time to beat a level.
 
","sports_and_racing"
"1549130","Collect items and pack them as compact and/or as fast as possible into a packing container on a truck! You can select different challenges to play the game how you want. Fast paced action or slow and relaxing atmosphere are both possible.
Quick Packer 2 is a remake and improvement of the original ludum dare game by the same developer.
","sports_and_racing"
"1588000","Archer boy is a game in which you need to defend a castle.
Get coins for destroying opponents.
Buy upgrades for coins.
Beat your previous record.
","sports_and_racing"
"1587610","Little drift is a racing game.
The goal of the game is to score the most points.
Points depend on drift and fast driving.
There are 4 levels available.
In the presence of 9 cars with tuning. 
All cars have different characteristics.
","sports_and_racing"
"1578300","Total Toon Race
Race with Formula like cars over the tracks, and hit the speed pads to gain more speed for a limited time.
Get into gear
 for some time trials, or start one of the challenging championships.
Select a car, and race against CPU Player, or PvP with your friends on the same PC.
Select a track and have fun with easy arcade style steering
Listen to the great Rock Soundtrack
 
","sports_and_racing"
"1571730","It is the hardest of all platform games. It wouldn't be wrong to say HardSouls. 
If you don't trust your reflexes, stay away from this game. 
Because after you start playing the game, you will be defeated dozens of times.
Rise in the Leaderboards!
Surprise enemies and gifts await you on every step.
Don't forget to open the chests.
And don't look down!
","sports_and_racing"
"1496110","is a relaxed and happy leisure game. When you enter the game, the only thing you have to do is to run!!!!!!!!!!!!
game features
Several kinds of joyful props
Leisure game atmosphere
","sports_and_racing"
"1563420","Arcade Racing Game,
Single Player,
Drive for Score,
Drive for Fun.
You are Ethan! a former felony convicted who needs to deliver the cargo in time for christmas eve.
Drive through the city with no morale but beware, 
The cops are hunting you!
Good Luck!
","sports_and_racing"
"1572050","Crash Race is a runner-style arcade race. High speeds, sudden stops and unexpected maneuvers are what awaits you. Over time, the speed of your car will increase so be careful and try not to crash until you set a new record.
","sports_and_racing"
"1572190","Hyposphere Z 
 is a retro cyberpunk 3D puzzle platformer where you control a sphere, collect coins, solve puzzles and overcome obstacles by jumping or dodging them.
 Key features: 
- unusual graphics
- completely immersive atmosphere
- varied musical accompaniment
- challenging levels
- in-game store
 
","sports_and_racing"
"1565200","Road Flash is a racing game inspired by the visuals, games and cars from the late 80s and early 90s. 
A game suitable for those who love arcade games and nostalgia.
There are 5 different maps and 6 different vehicles in total.
With the points you earn, you can unlock new cars and maps.
We also added a small combination cheat so that you can pass all the levels. (Use the arrow keys)
","sports_and_racing"
"1556680","ABOUT
OVERSTARS is a 3D Flying Game. Fly your ship through tight gaps, hard turns, and more. 
GAMEPLAY
In OVERSTARS, precise movements are key. Mess up a turn? Hit a wall? Fail to dodge an obstacle? Back to the beginning of the map for you. Move your ship UP & DOWN and turn it LEFT and RIGHT with WASD.
","sports_and_racing"
"1389040","Drift Racer
 is a racing game, with more than 50 different levels, it allows you to prove your drifting skills by competing with in-game AI.
Features:
1980s improved style
60 different levels
8 elegant cars
smooth and entertaining control
 
","sports_and_racing"
"1494120","
About This Software
It is a story that unfolds in the streets of Inha University, which represents Incheon, and Inha Culture, which is full of young emotions. Using VR, you can travel around the 77th street of Inha-ro, explore the region, and escape rooms will be conducted in each chapter as a game element. By chapter, the story line is connected, and you can feel the fun and emotion in it.
","sports_and_racing"
"1528430","Rolf
 is an indie game that has fun cuphead/Mario vibes. It is full of fun fast paced levels that are challenging to beat. But even though the levels are challenging, you will quickly learn the fun mechanics of the game. If you have enjoyed playing cuphead or enjoy other platformers such as mario this is the game for you.
","sports_and_racing"
"1528770","Easy and happy picture, simple driving, various driving tools, constantly create new records, buy more features.
features:
■ no less than 5 vehicles!
■4 different game maps!
■ addictive games!
","sports_and_racing"
"1534810","The game includes three modes: driving at will in the city to get gold coins, speeding on the road to get gold coins, winning the crash competition to get gold coins, unlocking more vehicles to win more experience.
Game features
-Simple control
-Easy impact effect
-Interesting vehicles
","sports_and_racing"
"1540790","Can you escape the Void? Make your way across the sky in this challenging 3D platformer to see if you can avoid being consumed!
Controls: WASD to move
                      SPACE to jump
                      R to quick respawn
Endless Mode: Ready for a challenge? See how long you can last in this mode of dynamically changing platforms that test your endurance!
","sports_and_racing"
"1476410","One day you wake up in a dungeon where your adventure begins. Overcome hundreds of traps, find treasures and get out of this lost place ...
Fascinating locations.
Unique mechanics.
Difficult and interesting traps.
Challenging boss fight.
 
","sports_and_racing"
"1537960","The game consists of mini-games in which you can move objects, twist the knobs and just relax.
Move the mouse over objects consisting of other objects 
Reshape objects with the mouse 
Color objects
","sports_and_racing"
"1537940","Protect the magic crystal from hordes of skeletons.
You can control the archer using the WASD keys and the mouse.
Aim at the skeletons by holding down the left mouse button and shoot. Your task is to prevent skeletons from reaching the crystal.
Holding out for as long as possible.
You can also shoot barrels that will explode destroying skeletons.
","sports_and_racing"
"1528240","Choose 1 of the 4 iconic 4WD vehicles and race against 3 other AI opponents over bumps, dips and water.
Pick up Nitro (if you can) and use it wisely to get ahead and win all 3 of the races in this early access freebie.
","sports_and_racing"
"1509460","Retrowave drive is an arcade racing game in retrowave style. Time is limited, collect bonuses to get extra time and drive as far as you can. Сollect points and complete challenges to unlock all 9 iconic cars with unique abilities.
Good luck!
","sports_and_racing"
"1527280","Starship Tunnel is an arcade obstacle race in which you have to control a starship, navigate an endless tunnel filled with various obstacles, collect coins and set records.
The pace of the game increases as you travel the distance, you have to be careful because the tunnel is filled with many unexpected traps.
","sports_and_racing"
"1106140","Key Features:
 20+ cars
 Nice vehicle physics (Simcade and Arcade modes)
 Vehicle tune - engine, suspension, tires, buying rims and paint colors
 Livery System
 Weather system with day/night cycle
 Controller Support
 Steering wheels support
 Local Stats
 Perform stunts and tasks
 Free Drift
 Career Mode
 Challenges Mode
 Online Multiplayer
Coming Soon:
 Free Roam Mode
 
","sports_and_racing"
"1515740","Get ready for kick-off and play some soccer,  own the Tennis court and spike your opponent in the Volley field. Each sport features its own in-depth modes with various tournaments to conquer!
Create your own character and grind your way up to be the champion in three of the world's most popular sports.
","sports_and_racing"
"1521520","SKIIIIIIIIIIIIIIID iiis a riiiiisk-rewardiiiiing driiiiiftiiiiing game about collectiiing fuel on the level and escapiiiiing deadly saws.
• Uniiiiique hardcore gameplay.
• Funky car physiiiiics wiiiiithout brakes.
• 30 handcrafted levels.
• Miiiiiniiiiimaliiiiistiiiiic artstyle.
• Beautiiiiiful soundtrack
 
","sports_and_racing"
"1055120","You are contaminated your only way to survive is to destroy the virus that is causing your evil. you are the cure destroy the viruses and survive before it is too late.
Be quick to think, as you progress in the game you use more and more logic in a fun puzzle.
","sports_and_racing"
"1509700","Marble ball racing is a racing game. Player will control marble ball to race with other 24 AI marble ball. This is a single player game. To control marble ball you can use arrow key or WASD key. Player will play with 60 unique stages in sci-fi theme.
","sports_and_racing"
"1511250","Vector Race is a racing game set in a surreal setting.
A colorful track with electronic music.
Reach the end of the race with the fastest time.
Two game modes:
1 - Free check-in. There are no obstacles here, study the track, city and car behavior.
2 - Check in on time. Beat the leaderboard record.
Compete with your friends who will be on the leaderboard.
","sports_and_racing"
"1492570","Survive in the craziest places to get to your sanity.
This game is racing style with physically real ragdoll.
A super fun game for you to test the limits of your reflexes.
FEATURES :
Thematic places.
Random level generator.
Real physics.
Super funny ragdoll.
Simple and fun.
A metaphor about madness.
 
","sports_and_racing"
"1502730","Football game, score goals, for each goal scored, a part of the picture with a beautiful girl will open.
You need to have time to open the picture in 2 rounds of 45 seconds.
Start the game
Take away the ball
Run to the enemy gate
Hit.
If a goal is scored, a part of the picture will open.
","sports_and_racing"
"1504030","Hover Ship is an arcade game in which you have to control a floating ship on an obstacle course, collect coins and set new records.
The pace of the game accelerates as the distance traveled, you should be careful, because the road is littered with many unexpected traps.
The accumulated coins can be spent on new ship models that will not give you an advantage, but look cool.
","sports_and_racing"
"1432610","Use your bow to defeat the enemy and challenge the harder stage with summoning allies, setting traps, and using magic!
Destroy the enemy's bases and unlock the new stage!
Summon our units as Mana for defeating the enemy!
Combine your own deck to come up with a variety of strategies!
Change your avatar and purchase new skills!
","sports_and_racing"
"1472260","Macro golf is a game consisting of courses which each have 8 holes.
With each hole, you need to hit the ball through it so that it sinks in
the hole. 
You need to navigate the ball around the course, to sink it in the hole
to move onto the next one.
This game also includes local multiplayer.
","sports_and_racing"
"1462340","The Never Ending Game is a racing single player game. jump straight in to the game and maneuver your way through obstacles, but watch out if you run in to the obstacles you restart the level you are on. over 100+ levels to complete, each with their own unique style. so what are you waiting for download this game and start your epic journey!
","sports_and_racing"
"1478630","You control a fighter who takes part in clandestine battles. All movements in the game are generated by real physics. You yourself will be the author of all the techniques. Defeat opponents, open new arenas and become the best fighter!
","sports_and_racing"
"1378580","When whack-a-mole meets Ninjas. Discover ""Whack A Ninja"", an arcade-type indie game created by Chris Braibant.  Beat all the ninjas in this intense, action-packed game, in the pursuit of the best score and sadistic pleasure of experimenting with all the ways to eliminate those cowled suckers.
","sports_and_racing"
"1434510","https://store.steampowered.com/app/1366840/Moon_Farming/
https://store.steampowered.com/app/1355970/Jungle_House/
Park the car is a racing game where you need to park your cars in a safe location! 
Draw a line with your mouse and guide the car to the parking. Watch out as you may hit other cars/ objects.
Game features:
- 50 levels
- Prove your skills in hardcore challenges!
","sports_and_racing"
"1350580","We try to continue on the road without hitting the vehicles around us.
Be careful when you try to move left and right.
Because as you collect points, you will get even faster.
We are planning to increase the number of vehicles with updates.
But for now you have only one red vehicle.
","sports_and_racing"
"1463510","This game is a pixel-style Chinese KongFu game oriented from A PDA-based Game.
","sports_and_racing"
"1315100","Jax is your teleporting cyborg corgi. A Cyborgi, if you will. 
Jax wants to play. To him, that means teleporting around the city while you chase after him!  You'll have to use interesting movement mechanics (bunny-hopping, portals, bounce-pads and more!) to bring Jax home before dinner.
Cyborgis still need their exercise - take Jax for a walk with the help of the Steam Workshop!
","sports_and_racing"
"1439790","Protect your home from the merciless tanks, they come with full of ammunition.
Send the trucks to create the wall prepare for their attacking as soon as you can.
Show them, it's not easy to pass you!
And make high score!!
","sports_and_racing"
"1360820","The Chase is a 2.5D racing game where you have to run from the cops, collect some cash, and do some missions.
Unlock new cars and funny goofy characters.
Just relax and enjoy the stressful chase!
","sports_and_racing"
"1395250","Cube Crisis, a casual single-player game that tests hand-eye coordination, needs SUPER control ability to avoid blocks which are moving faster and faster. 
The game provides 4 different levels of difficulty.
 Press the button you set to avoid the blocks.
 You may either choose to play in the Scene or break records through competitive missions!
","sports_and_racing"
"1444610","Knuckers Test Fight is a couch fighting game with funny characters, cute costumes, various weapons, tricky levels, and mini-games.
Various weapons
Funny outfits
50 ""versus"" Levels
2 to 4 PLAYERS in local multiplayer
 
","sports_and_racing"
"1441090","We knock down iron cans with balls so that they fall to the ground.
We hold down the left mouse button.
Pull back the ball and direct it in the right direction.
That he would fly over obstacles and knock the can to the ground.
","sports_and_racing"
"1392600","In this game you will find:
- Realistic highway driving simulation.
- Various time and weather conditions.
- Ability to listen to your favorite music through the in-game player.
- The element of competition. The leaderboard will allow you to evaluate your success among other rival players.
- Beautiful pixel graphics.
","sports_and_racing"
"1428680","Japanese female shaman fight against ""yokai""!
This is an exciting action game with a 16-bit taste!
←↑→↓: move
X: Attack（keyboard ""A"")
B: Ofuda（keyboard ""W"")　
","sports_and_racing"
"1420100","Skate Forever is a classic 2D runner with a side view.
You control a boy skater who is just in love with this sport.
Test your reaction, make the skater jump in time and overcome obstacles and enemies. On the levels you can find special perks that change the gameplay, for example, speeding up the character, or you can take an anti-gravity skate, turn upside down.
","sports_and_racing"
"1389730","Japanese female shaman fight against ""yokai""!
It`s a shooting action game!
←↑→↓: move
X: Attack（keyboard ""A"")
B: Ofuda（keyboard ""W"")
","sports_and_racing"
"1419440","Truck Truck is a physics based game in which the player needs to load the truck and transport the cargo. Control the objects using your mouse. Get stars for completing the levels successfully. 
MAIN GAME FEATURES:
1. Use different physical objects to help the truck load
2. Manage destroyable objects
3. Turn on the car engine by clicking
4. Destroy traps
5. Control the physical objects
","sports_and_racing"
"1385820","This is an exciting ""NINJA"" action game with a 16-bit taste!
←↑→↓: move
X: ATTACK（keyboard ""A"")
Y: shuriken 　　（keyboard ""S"")　　　
B: Fire Shuriken（keyboard ""W"")
A:genki dama (keyboard ""D"")
","sports_and_racing"
"1392080","Dimetrosaur 2 is a sequel to Dimetrosaur that expands on retro and adventure games from the past. Characters come back in this exciting new dinosaur stealth action horror game. 
Top down stealth action game, look out for dinosaurs and enemy soldiers.
8 direction shooting
puzzling stealth map layouts
","sports_and_racing"
"1351120","Help Toki, a little Robot who had to land in an emergency on an unknown planet.
In order to repair his ship and therefore be able to return to his native planet, he must find a Steam Crystal!
Riddles, finding objects, quests, trading cards, fighting and even fishing await you in this little adventure game full of surprises!
","sports_and_racing"
"1385760","""
Super Marble Brothers
"" is a precision and puzzle 3D platform game.
Play cooperatively online or solo and discover the mechanics of different objects such as:
Cannon
Catapult
Collapser
Fan
Landmine
Rammer
Moving Plataform
Rotating Plataform
Slow Down Pad
Speed Up Pad
Switch
Teleporter
And others you will know more about playing!
Are you ready to overcome these challenges 
ABOVE THE CLOUDS
?
","sports_and_racing"
"1383930","Use swords and magic to defeat monsters!
Can you defeat 3 bosses and clear 3 stages?
←↑→↓: move
X: Attack（keyboard ""A"")
A: Fire（keyboard ""S"")
","sports_and_racing"
"743920","Have you ever dreamt of becoming a train driver?
Challenge yourself and check how good your reaction is!
Drive an 
*almost*
 real steam locomotive, dodge the obstacles, destroy your keyboard, and beat the other players' records!
Key features:
 
Endless gameplay
 
Quick time events
 
Leveling system
 
Leaderboards
 
","sports_and_racing"
"1379040","Defeat evil and overfish octopus!
Can you hunt giant octopuses?
↑→↓←: move
X:ATTACK（keyboard ""A"")
Y:shuriken 　　（keyboard ""S"")　
A:Fire shuriken  （keyboard ""W"")　
●We recommend the Ninja Special Pack!●
https://store.steampowered.com/bundle/16479/Ninja_Special_Pack_12Titles/
 
","sports_and_racing"
"1375430","MotoRun - Runner game with platformer elements, which has at its disposal a shop of upgrades, various obstacles on the ground and in the air, new levels and new difficulties, collecting money and buying upgrades, training dexterity and concentration, all this and much more in this game!
Game Features:
- Increasing Difficulty
- Beautiful Visual style
- Dynamic Music
- Upgrades Store
 
","sports_and_racing"
"1051990","TARS is a Simple Entertainment themed platform game. 
The only aim of the game is to pass the level without getting caught by the enemies. Help him in this adventure. 
Don't forget to get the Golds and Keys in the episode!
Key Features 
◦ 40 Different Levels
◦ 5 Different Enemy Types
◦ Free content updates
","sports_and_racing"
"1341270","Slip into the role of Laura and save the riding school from demolition! 
- Groom and train the horses of the riding school, win the preliminary decisions and improve your riding skills. 
- Ride your horse through a great and extensive natural landscape! 
Can you clear up the mysterious accident with your two friends and still save the riding school from sinking?
","sports_and_racing"
"1366160","""Top billiards"" is an  billiards competition game, In the current version, the game is divided into different levels, and players can play according to their own abilities. We implement and ensure the fairness of the game. We will not add props that can change any property in the game, but only provide props that change the appearance. Therefore, it basically depends on your ability and luck.
","sports_and_racing"
"1216590","Don't be afraid of heights to find the way out.
Lone Land puts you in the role of an unknown protagonist in an unknown land that reveals itself along your path. 
With a story told through the environment, Lone Land will bring you reflection, calm, and relaxation.
Jump, run, jump and use your own abilities to get out of this lonely land.
","sports_and_racing"
"1328470","Can you beat the world of spikes with your epic car? Try to get as many points as possible and race!
The goal is to get as many points as possible by racing through the gates. BUT watch out! There are dangerous spikes on the road!
","sports_and_racing"
"1250610","Flash Snooker a realistic Snooker Game for everyone, from serious & fast paced players to casual players & observers. Realistic physics & fast game-play. Play, Practice, Watch or just chat with other snooker players from around the world.
With unique shooting control choices, the shot process matches 'real life' more intuitively by allowing impressive, real life, cue ball control and shot pace.
","sports_and_racing"
"1352070","Drive a powerful truck and drive to your destination, collecting fuel cans on the way, dodge oncoming cars, avoid pits, steer to the side at the sight of a stranded shark, collect bonuses, jump on a trampoline on top of passing cars and all this in an incredibly exciting game Truck Crash!
Game features:
 Challenging game
 Beautiful Pixel-Art
 Nice and easy controls
 Achievements and scores
 
","sports_and_racing"
"1349100","Immerse yourself in an epic air battle with hundreds of enemies.
In 2070 AD, the galaxy was invaded by alien civilization, and humans must fight desperately!
Main goal-destroy as many enemy planes as possible.
Game features:
Third-person driving experience
Fast-paced air combat
Soaring the galaxy, bombing enemies, shooting enemy fighters, and looking forward to your journey to the ace pilot!
","sports_and_racing"
"1341640","Hard Driver-a Classic Side-Scroller where the player flies a car and dodges obstacles, flying debris, shooting them and collecting bonuses.
Feature of game:
- Complexity
- Beautiful Visual style
- Dynamic Music
","sports_and_racing"
"1343970","https://store.steampowered.com/app/1862210/Dodge_It_2/
Run on world named Samworld with the character named Miko, the dark ninja! 
The goal of this game is very simple, you need to finish all level quickly as possible to the finish line, overcoming various obstacles.
Levels of varying difficulty, from very easy to the most extreme.
","sports_and_racing"
"1283620","This game is a 3D first person parkour game with a catch! There will be an enemy chasing you!!!! You have to run away from it and get to the end as quick as possible. Basically, it's a parkour survival game. There are four different level each with a different style.
","sports_and_racing"
"1333410","Stream Racer is a racing game for Twitch.tv streamers. Build your own tracks, host your own races, stream it on Twitch.tv and have your viewers join you. Engage more with your viewers by giving them a racing car on your stream. Get ready for a hilariously chaotic time for your viewers and you!
","sports_and_racing"
"1333090","Change the direction of gravity to navigate through packs of levels in this fast-paced, high skill ceiling game! Designed for speed running, this game features a leaderboard, a split timer, and a level editor out of the box. Try to optimize the path you take to the objective to beat your previous personal best and work your way to the top of the leaderboard!
","sports_and_racing"
"1279480","The game takes place in the world of ""SweetLand"".
The hero of the game needs to find answers and solve many puzzles. Traveling through a fascinating world and collecting stars for the opportunity to go to the next level!
Features
Rotation of the entire level
Riddles, secrets and adventures
Original bright world of the game
Various puzzles with switches and levers
Doors, keys, and physics
 
","sports_and_racing"
"1328050","""
Tornado Driver
"" is an endless 
driver
 game with random and procedural generation!
Maps:
DESERT
BLIZZARD
WOODLAND
Objects:
GATE (
+1 point
)
SPIKE (
Instant elimination
)
It's a 
DIFFICULT
 game! There are also challenging achievements that will prove your skills.
Are you ready to reach the 
HIGHEST
 scores?
","sports_and_racing"
"1265080","IceTime is a leisure action level game, with skating as the main means of operation to pass through various difficult levels.
How to play:
-Leisure level action game
-Take skating as the main operation to pass the checkpoint
-It is a little difficult to operate, so it needs to grasp the direction, balance and avoid obstacles on the ice
","sports_and_racing"
"1201940","Project Speed is a 3D Driving Game with multiple maps and vehicles to choose from made with the Unreal Engine. 
Project Speed is currently a free game. (Excluding possible future paid DLCs which will be purely cosmetic, if indeed there would ever be any DLCs  - Game does not require a 3rd party account.
 
","sports_and_racing"
"1306160","In this game your main aim is to climb up to the top of a tower. To do this, you should use a blood rope.
Use your mouse to click on bleeding objects to throw the blood rope. Swing on the rope and get up to the places you want.
The main features:
- Climb the tower;
- Use the blood rope to get to the top;
- Different physical objects can help you or become obstacles.
","sports_and_racing"
"1286470","Just Like Golf
 is a precision game, in which players attempt to hit the ""ball"" into 
18 holes
 in as few strokes as possible.
Watch out for obstacles.
Try to avoid landing in the water.
 
","sports_and_racing"
"1244370","The purpose of ‘Electronic Squash VR’ is to break the walls in variety of shapes. By hitting a ball with racket in futuristic arena, you can complete stages and achieve badges that only provides to awesome players.
There is Challenge mode where you can compete with other players. Show your sport performance to players all around the world.
","sports_and_racing"
"1275540","Casual racing game - Aim for 1st place!
Hold the left mouse button to control your kart along the track, and:
- Collect and customize 20 drivers
- Race to increase your rank
- Make a comeback with food items
- Go insanely fast with 5 engine options
- Perfect to play while waiting for other games
- Press F11 to enter Fullscreen
","sports_and_racing"
"1258620","A game in the genre of arcade role-playing racing.
The goal of the game is to get into the top three.
A choice of 10 cars with different characteristics.
There are two game modes:
1 - Championship (8 cars participate)
2 - Arcade (8 to 30 cars participate)
You can also play with friends on one screen, in any mode.
","sports_and_racing"
"1168210","Bubberknuckles is a game about punching things in VIRTUAL REALITY!
No buttons, no controls to memorize, no hassle. Just use your fists to hit things. Just like in real life!
HOW TO PLAY:
Just punch things!!!
","sports_and_racing"
"1247830","Drive Forward is a recreational driving game.
Drive through a very long trip including many beautiful scenes!
Grassland, Forest, Snowy, City, Sea, Desert, Sky And Even Space!
6 different vehicles to choose, 2Trucks, 2Cars and 2Sports Cars.
Slow or fast. How long do you need to finish it?
So Drive Forward!
","sports_and_racing"
"1246200","2D Pixel art Platformer Adventure.
Collect Cups to unlock Episodes.
Over 100+ Levels.
Awesome Abilitis: Dash, Jump Forces, Spit, Laser.
Boss Fights.
Stars to collect Trophys for unlock Pixel art cards.
Mini Maps, Giant Maps, Extras and some challenges!
","sports_and_racing"
"1237050","Simple VR Archery shooting game. Defend yourself against the oncoming enemies with arrows. 
In addition to the basic arrows, use two types of Trap Arrows.
Take advantage of Scope to easily kill distant enemies.
Defend your ranged attacks with shields.
Finally defend your stronghold with enemy attacks.
(Watch out for hidden enemies.)
","sports_and_racing"
"1236330","You love to tune your car and then test it?
Then the ""Car Tuner 2020"" is the right choice for you. Change and improve your cars and adapt them to your wishes.
Gameplay
Change and improve your car. Test your car on the race track. 
- Colour your car
- Cool stickers
- Disassemble the car
- Buy new parts for your car in the shop
- Test your car on the track.
","sports_and_racing"
"1233990","The enigmatic Mexican wrestler continues the legend of Tinieblas in this adventure into the Mayan Underworld: Xibalbá.
You Play as the Legendary Tinieblas Jr. in this Oldschool Hard-to-Beat level Based Sidescroller Adventure filled with Action, Fights, Facts and mythology of the Mayan Kingdom.
","sports_and_racing"
"1185480","The walking circus had just arrived to your town, in need of new members. You stumbled upon them, hoping to join but instead were taken and trapped inside their lair. Armed with a toy gun and the will to survive, you get up and start your escape!
Features
Unique Puzzles
Fun Mazes
A Scary Clown
Will the Clawn prevail or will you put a stop to his terror?!
","sports_and_racing"
"840510","Pick up weapons on the map and destroy other players with them. In subsequent updates, you can collect materials from defeated enemies, and pump your cars with them. Discover new cars, parts for it and various variations of colors. You will also get access to new maps and modes, and you will be able to participate in rating matches to prove to everyone who is the most furious carrier here.
 
","sports_and_racing"
"1221660","Little Tennis is the most simple, yet addictive tennis game you'll have ever played!
Simplifying the game of tennis to its core principals, use the mouse, the keyboard or a gamepad to control your player. Time your serves and perfect your returns to win games. Winning games allows you to earn gems in order to unlock new skins, colours, rackets, flags and clothing to customise your player.
","sports_and_racing"
